1,0
26,2
51,4
76,4
101,5
126,5
151,6
176,6
201,6
226,6
251,7
276,7
301,7
326,7
351,7
376,7
401,7
426,8
451,8
476,8
501,8
526,8
551,8
576,8
601,8
626,8
651,8
676,8
701,9
726,9
751,9
776,9
801,9
826,9
851,9
876,9
901,9
926,9
951,9
976,9
1001,9
1026,9
1051,9
1076,9
1101,9
1126,9
1151,9
1176,9
1201,10
1226,10
1251,10
1276,10
1301,10
1326,10
1351,10
1376,10
1401,10
1426,10
1451,10
1476,10
1501,10
1526,10
1551,10
1576,10
1601,10
1626,10
1651,10
1676,10
1701,10
1726,10
1751,10
1776,10
1801,10
1826,10
1851,10
1876,10
1901,10
1926,10
1951,10
1976,10
2001,10
2026,11
2051,11
2076,11
2101,11
2126,11
2151,11
2176,11
2201,11
2226,11
2251,11
2276,11
2301,11
2326,11
2351,11
2376,11
2401,11
2426,11
2451,11
2476,11
2501,11
2526,11
2551,11
2576,11
2601,11
2626,11
2651,11
2676,11
2701,11
2726,11
2751,11
2776,11
2801,11
2826,11
2851,11
2876,11
2901,11
2926,11
2951,11
2976,11
3001,11
3026,11
3051,11
3076,11
3101,11
3126,11
3151,11
3176,11
3201,11
3226,11
3251,11
3276,11
3301,11
3326,11
3351,11
3376,11
3401,11
3426,12
3451,12
3476,12
3501,12
3526,12
3551,12
3576,12
3601,12
3626,12
3651,12
3676,12
3701,12
3726,12
3751,12
3776,12
3801,12
3826,12
3851,12
3876,12
3901,12
3926,12
3951,12
3976,12
4001,12
4026,12
4051,12
4076,12
4101,12
4126,12
4151,12
4176,12
4201,12
4226,12
4251,12
4276,12
4301,12
4326,12
4351,12
4376,12
4401,12
4426,12
4451,12
4476,12
4501,12
4526,12
4551,12
4576,12
4601,12
4626,12
4651,12
4676,12
4701,12
4726,12
4751,12
4776,12
4801,12
4826,12
4851,12
4876,12
4901,12
4926,12
4951,12
4976,12
5001,12
5026,12
5051,12
5076,12
5101,12
5126,12
5151,12
5176,12
5201,12
5226,12
5251,12
5276,12
5301,12
5326,12
5351,12
5376,12
5401,12
5426,12
5451,12
5476,12
5501,12
5526,12
5551,12
5576,12
5601,12
5626,12
5651,12
5676,12
5701,12
5726,12
5751,12
5776,12
5801,13
5826,13
5851,13
5876,13
5901,13
5926,13
5951,13
5976,13
6001,13
6026,13
6051,13
6076,13
6101,13
6126,13
6151,13
6176,13
6201,13
6226,13
6251,13
6276,13
6301,13
6326,13
6351,13
6376,13
6401,13
6426,13
6451,13
6476,13
6501,13
6526,13
6551,13
6576,13
6601,13
6626,13
6651,13
6676,13
6701,13
6726,13
6751,13
6776,13
6801,13
6826,13
6851,13
6876,13
6901,13
6926,13
6951,13
6976,13
7001,13
7026,13
7051,13
7076,13
7101,13
7126,13
7151,13
7176,13
7201,13
7226,13
7251,13
7276,13
7301,13
7326,13
7351,13
7376,13
7401,13
7426,13
7451,13
7476,13
