2,1
3,2
4,2
5,2
6,1
7,1
8,4
9,6
10,6
11,0
12,11
13,3
14,4
15,6
16,14
17,16
18,12
19,7
20,0
21,15
22,16
23,16
24,6
25,1
26,22
27,16
28,27
29,17
30,7
31,27
32,18
33,8
34,19
35,25
36,0
37,24
38,11
39,23
40,1
41,32
42,23
43,22
44,42
45,23
46,42
47,30
48,11
49,32
50,26
51,39
52,13
53,15
54,49
55,39
56,32
57,5
58,11
59,18
60,9
61,44
62,56
63,28
64,9
65,0
66,57
67,41
68,25
69,45
70,4
71,67
72,31
73,33
74,2
75,24
76,67
77,69
78,60
79,37
80,12
81,63
82,22
83,27
84,76
85,26
86,26
87,29
88,82
89,56
90,16
91,26
92,50
93,56
94,71
95,38
96,57
97,51
98,64
99,21
100,1
101,81
102,35
103,54
104,21
105,16
106,51
107,91
108,19
109,74
110,33
111,42
112,71
113,100
114,63
115,11
116,24
117,0
118,6
119,93
120,91
121,57
122,112
123,41
124,107
125,91
126,91
127,121
128,117
129,48
130,82
131,25
132,82
133,101
134,6
135,116
136,85
137,52
138,23
139,18
140,73
141,140
142,56
143,22
144,128
145,9
146,93
147,30
148,44
149,12
150,142
151,147
152,113
153,5
154,79
155,22
156,37
157,100
158,96
159,7
160,122
161,159
162,51
163,103
164,106
165,9
166,161
167,34
168,101
169,64
170,132
171,146
172,78
173,11
174,153
175,145
176,68
177,85
178,16
179,124
180,144
181,104
182,79
183,88
184,32
185,143
186,95
187,185
188,110
189,148
190,59
191,145
192,162
193,180
194,166
195,142
196,96
197,52
198,50
199,102
200,23
201,91
202,125
203,74
204,20
205,97
206,50
207,202
208,118
209,162
210,0
211,139
212,34
213,73
214,178
215,163
216,123
217,182
218,33
219,123
220,20
221,122
222,210
223,142
224,139
225,222
226,114
227,164
228,227
229,61
230,216
231,103
232,177
233,29
234,155
235,226
236,180
237,13
238,50
239,60
240,87
241,33
242,128
243,161
244,21
245,127
246,171
247,95
248,148
249,205
250,132
251,183
252,16
253,61
254,12
255,54
256,72
257,77
258,36
259,49
260,120
261,221
262,87
263,57
264,24
265,92
266,94
267,180
268,157
269,85
270,26
271,159
272,82
273,190
274,46
275,235
276,100
277,127
278,99
279,102
280,120
281,183
282,125
283,67
284,244
285,120
286,204
287,152
288,24
289,24
290,27
291,41
292,97
293,232
294,159
295,80
296,190
297,279
298,153
299,95
300,8
301,17
