2,1
3,3
4,6
5,10
6,15
7,21
8,28
9,36
10,36
11,46
12,57
13,69
14,82
15,96
16,111
17,111
18,128
19,146
20,165
21,185
22,206
23,228
24,251
25,275
26,300
27,326
28,353
29,353
30,382
31,412
32,443
33,475
34,508
35,542
36,577
37,613
38,650
39,688
40,727
41,767
42,808
43,850
44,893
45,937
46,982
47,1028
48,1075
49,1075
50,1124
51,1174
52,1225
53,1277
54,1330
55,1384
56,1439
57,1495
58,1552
59,1610
60,1669
61,1729
62,1790
63,1852
64,1915
65,1979
66,2044
67,2110
68,2177
69,2245
70,2314
71,2384
72,2455
73,2527
74,2600
75,2674
76,2749
77,2825
78,2902
79,2980
80,3059
81,3139
82,3220
83,3220
84,3303
85,3387
86,3472
87,3558
88,3645
89,3733
90,3822
91,3912
92,4003
93,4095
94,4188
95,4282
96,4377
97,4473
98,4570
99,4668
100,4767
101,4867
102,4968
103,5070
104,5173
105,5277
106,5382
107,5488
108,5595
109,5703
110,5812
111,5922
112,6033
113,6145
114,6258
115,6372
116,6487
117,6603
118,6720
119,6838
120,6957
121,7077
122,7198
123,7320
124,7443
125,7567
126,7692
127,7818
128,7945
129,8073
130,8202
131,8332
132,8463
133,8595
134,8728
135,8862
136,8997
137,9133
138,9270
139,9408
140,9547
141,9547
142,9688
143,9830
144,9973
145,10117
146,10262
147,10408
148,10555
149,10703
150,10852
151,11002
152,11153
153,11305
154,11458
155,11612
156,11767
157,11923
158,12080
159,12238
160,12397
161,12557
162,12718
163,12880
164,13043
165,13207
166,13372
167,13538
168,13705
169,13873
170,14042
171,14212
172,14383
173,14555
174,14728
175,14902
176,15077
177,15253
178,15430
179,15608
180,15787
181,15967
182,16148
183,16330
184,16513
185,16697
186,16882
187,17068
188,17255
189,17443
190,17632
191,17822
192,18013
193,18205
194,18398
195,18592
196,18787
197,18983
198,19180
199,19378
200,19577
201,19777
202,19978
203,20180
204,20383
205,20587
206,20792
207,20998
208,21205
209,21413
210,21622
211,21832
212,22043
213,22255
214,22468
215,22682
216,22897
217,23113
218,23330
219,23548
220,23767
221,23987
222,24208
223,24430
224,24653
225,24877
226,25102
227,25328
228,25555
229,25783
230,26012
231,26242
232,26473
233,26705
234,26938
235,27172
236,27407
237,27643
238,27880
239,28118
240,28118
241,28358
242,28599
243,28841
244,29084
245,29328
246,29573
247,29819
248,30066
249,30314
250,30563
251,30813
252,31064
253,31316
254,31569
255,31823
256,32078
257,32334
258,32591
259,32849
260,33108
261,33368
262,33629
263,33891
264,34154
265,34418
266,34683
267,34949
268,35216
269,35484
270,35753
271,36023
272,36294
273,36566
274,36839
275,37113
276,37388
277,37664
278,37941
279,38219
280,38498
281,38778
282,39059
283,39341
284,39624
285,39908
286,40193
287,40479
288,40766
289,41054
290,41343
291,41633
292,41924
293,42216
294,42509
295,42803
296,43098
297,43394
298,43691
299,43989
300,44288
301,44588
