2,1
3,2
4,2
5,2
6,2
7,5
8,7
9,3
10,3
11,0
12,10
13,5
14,5
15,8
16,7
17,15
18,14
19,2
20,0
21,19
22,12
23,4
24,13
25,11
26,23
27,25
28,24
29,18
30,26
31,22
32,30
33,16
34,11
35,23
36,0
37,25
38,36
39,18
40,11
41,28
42,33
43,13
44,27
45,36
46,8
47,15
48,28
49,43
50,5
51,38
52,33
53,20
54,22
55,15
56,50
57,30
58,1
59,41
60,45
61,13
62,33
63,13
64,29
65,0
66,4
67,1
68,30
69,59
70,27
71,19
72,67
73,13
74,2
75,22
76,56
77,4
78,72
79,27
80,66
81,26
82,71
83,60
84,42
85,38
86,65
87,23
88,22
89,76
90,49
91,49
92,15
93,13
94,27
95,26
96,20
97,75
98,75
99,70
100,12
101,16
102,55
103,47
104,50
105,93
106,34
107,70
108,88
109,95
110,11
111,108
112,22
113,16
114,56
115,81
116,75
117,0
118,25
119,93
120,83
121,76
122,113
123,97
124,51
125,90
126,15
127,39
128,63
129,69
130,67
131,10
132,1
133,113
134,84
135,113
136,6
137,55
138,34
139,37
140,104
141,29
142,74
143,52
144,104
145,130
146,118
147,97
148,81
149,133
150,62
151,148
152,10
153,106
154,5
155,24
156,49
157,53
158,81
159,51
160,98
161,29
162,46
163,151
164,141
165,147
166,22
167,45
168,23
169,92
170,43
171,45
172,5
173,99
174,55
175,28
176,20
177,63
178,98
179,157
180,3
181,144
182,70
183,147
184,4
185,20
186,128
187,94
188,30
189,72
190,147
191,124
192,100
193,161
194,166
195,145
196,100
197,25
198,121
199,47
200,131
201,120
202,109
203,115
204,183
205,157
206,29
207,78
208,44
209,208
210,0
211,181
212,119
213,9
214,54
215,142
216,95
217,98
218,209
219,198
220,112
221,1
222,17
223,25
224,136
225,149
226,216
227,153
228,82
229,206
230,179
231,42
232,156
233,166
234,216
235,191
236,137
237,233
238,103
239,136
240,57
241,131
242,172
243,21
244,138
245,59
246,112
247,229
248,94
249,117
250,219
251,169
252,225
253,122
254,235
255,25
256,7
257,189
258,175
259,215
260,39
261,177
262,235
263,171
264,222
265,46
266,219
267,80
268,260
269,187
270,187
271,210
272,8
273,209
274,30
275,272
276,6
277,60
278,56
279,87
280,13
281,136
282,256
283,250
284,41
285,193
286,61
287,7
288,144
289,158
290,155
291,53
292,252
293,55
294,124
295,138
296,43
297,175
298,64
299,267
300,243
301,293
